dataset,target_subject,source_seed,split_family,method,branch,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,prediction_hash,logits_hash,status,failure_reason,manifest_hash,split_hash,G,P,I_int,total_joint_delta,prior_m_step_geometry
BNCI2014_001,1,0,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.7222222222222222,0.7222222222222223,5fbf78582e615e5e,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.6944444444444444,0.6944444444444444,f7892a58034881cb,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.6944444444444444,0.6944444444444444,a41586f79840f99a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.75,0.75,c03e2f0561eae4d5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.7777777777777778,0.7777777777777778,52027f7413a47a49,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,38eca08bcecd5cbd,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.75,0.75,25a4fa33231cc469,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.7638888888888888,0.7638888888888888,ad3120435d908d56,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,4a64612d9e9bf9c6,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,,,,,
BNCI2014_001,1,0,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b8e51c299ad88af08f8949349d30ce315705baad3ed28147c2a0d2776a3f8525,-0.0277777777777779,-0.0277777777777779,0.08333333333333348,0.02777777777777768,0.08333333333333337
BNCI2014_001,1,1,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.7777777777777778,0.7777777777777778,34ba9f7d1cc4f204,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,beaf567c632341a6,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.7638888888888888,0.7638888888888888,ebad88359da31751,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.7638888888888888,0.7638888888888888,ebad88359da31751,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.7638888888888888,0.7638888888888888,ebad88359da31751,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.7638888888888888,0.7638888888888888,0c3ecaaeb05b6dbf,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.75,0.75,0e55b5081bdb7463,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.7777777777777778,0.7777777777777778,6a6a109ce0a47da6,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.7916666666666666,0.7916666666666667,ce2af861163b29ca,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,,,,,
BNCI2014_001,1,1,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b5d0896fafa618c4b8eec7427e87f915c98494fccdf65b9d6aca0bf922eb4204,-0.01388888888888895,-0.04166666666666663,0.04166666666666663,-0.01388888888888895,0.0
BNCI2014_001,1,2,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.7222222222222222,0.7222222222222222,8d0e9dc784c3bd7e,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,cb88cd6cd0e8ac97,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.6944444444444444,0.6944444444444444,d14c95bebeddbd47,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.6944444444444444,0.6944444444444444,0cf74c1aaf31fd48,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,c988d307d64314df,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,f9f43fef2e5166fd,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,28bd2e01960c374a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.7361111111111112,0.7361111111111112,28bd2e01960c374a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.75,0.75,17cc61b87a25e687,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,,,,,
BNCI2014_001,1,2,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,ed30055c91dbdc5b775a4daf6aaefc62bf3658f8a1554e062c7cbe7d3bfdda8e,-0.02777777777777779,0.01388888888888895,-0.01388888888888895,-0.02777777777777779,0.04166666666666674
BNCI2014_001,2,0,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.5138888888888888,0.5138888888888888,a8129468091c3553,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.4722222222222222,0.4722222222222222,f83c9914719a353a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.4861111111111111,0.48611111111111116,0e72065e949e2fb7,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.4722222222222222,0.4722222222222222,58c7a61f6203f4d7,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.4722222222222222,0.4722222222222222,2e1af7c4968a6066,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666667,4fad912f65682e46,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666667,4fad912f65682e46,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.4861111111111111,0.48611111111111116,25d18a1817a02be8,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.4583333333333333,0.45833333333333337,004ef89357eb28a5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,,,,,
BNCI2014_001,2,0,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,332a2bbd296b1be8e529ba69d1db35fdb05fea11b5a8b9720e6642abfb6d9130,-0.02777777777777768,-0.04166666666666663,0.02777777777777768,-0.04166666666666663,-0.01388888888888895
BNCI2014_001,2,1,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.5555555555555556,0.5555555555555556,95246af3fccc0c1d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.5138888888888888,0.5138888888888888,83e93f465d11a270,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.5555555555555556,0.5555555555555556,95246af3fccc0c1d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666666,47944a3454189439,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.5555555555555556,0.5555555555555556,95246af3fccc0c1d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.5555555555555556,0.5555555555555556,95246af3fccc0c1d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666667,472693c8219192f7,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.5138888888888888,0.513888888888889,3ddcd53af73e3dc9,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.5277777777777778,0.5277777777777778,7b9b32ce136c26a3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,,,,,
BNCI2014_001,2,1,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,1382e7245a9bd26c862a489b0bda3feeacc786797bccf17da3bb8f0619998c16,0.0,-0.04166666666666674,0.02777777777777779,-0.01388888888888895,0.0
BNCI2014_001,2,2,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.5138888888888888,0.5138888888888888,7ff22ec8b6706618,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666666,403e9a988ef2208d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.5,0.5,824a6ac79d402fd7,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.4861111111111111,0.4861111111111111,711a2a885c34526e,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.5,0.5,0fd913297d0addcb,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.5416666666666666,0.5416666666666666,403e9a988ef2208d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.5,0.5,0fd913297d0addcb,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.4861111111111111,0.4861111111111111,711a2a885c34526e,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.5277777777777778,0.5277777777777778,0094fe0026cca4d3,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,,,,,
BNCI2014_001,2,2,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,3c475594b97b2ba186609efd96a36a60c6a85c4fd8137f39b4cd2a27b36cf575,-0.01388888888888884,0.02777777777777779,-0.041666666666666685,-0.027777777777777735,0.0
BNCI2014_001,3,0,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,fa0dd7cdc63bfead,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,1f5659b72aa28233,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.9027777777777778,0.9027777777777777,f204d9c949f73cfb,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,656f480eb7ac578a,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,46e418116e0bab03,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,1f5659b72aa28233,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,1f5659b72aa28233,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,46e418116e0bab03,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,source_recolored_ea,source_recolored_ea,72,72,"[36,36]","[36,36]",0.9027777777777778,0.9027777777777778,600cc712f61e87c9,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,,,,,
BNCI2014_001,3,0,class_stratified_half,__decomposition__,__decomposition__,72,72,"[36,36]","[36,36]",,,,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,8676659621c5f1bc9cc4c9876ab346828ad60d84eaba97ac7e6552e8c9ccdd66,0.01388888888888884,0.0,-0.01388888888888884,0.0,-0.01388888888888884
BNCI2014_001,3,1,class_stratified_half,identity,identity_uniform,72,72,"[36,36]","[36,36]",0.9166666666666666,0.9166666666666666,d696b36fe3b1dbd5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,identity,identity_joint_prior,72,72,"[36,36]","[36,36]",0.9027777777777778,0.9027777777777777,40edbca66e6428cc,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,joint_geometry,joint_geometry_uniform,72,72,"[36,36]","[36,36]",0.9027777777777778,0.9027777777777777,672d609a4147344d,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,joint_geometry,joint_geometry_joint_prior,72,72,"[36,36]","[36,36]",0.8888888888888888,0.8888888888888888,048dac44010e78db,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,fixed_prior_iterative_geometry,fixed_iterative_geometry_uniform,72,72,"[36,36]","[36,36]",0.9166666666666666,0.9166666666666666,3e49028caded7152,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,FRSC,fixed_reference_oneshot_uniform,72,72,"[36,36]","[36,36]",0.9166666666666666,0.9166666666666666,d696b36fe3b1dbd5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,pooled,pooled_uniform,72,72,"[36,36]","[36,36]",0.9166666666666666,0.9166666666666666,d696b36fe3b1dbd5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
BNCI2014_001,3,1,class_stratified_half,Latent-IM-Diag,latent_im_diag_uniform,72,72,"[36,36]","[36,36]",0.9166666666666666,0.9166666666666666,d696b36fe3b1dbd5,,ok,,231246def0ac1dd8cef02920b77502767467738a839ca0a99673117df31b6d8e,b86856052f3494d68518bc6f85291a2e812e310832eafa99232894eb20088ecd,,,,,
