tag,dataset,draw,endpoint,information_regime,removal_kind,rank,fit_removed_energy_fraction,variance_match_abs_error,cohen_kappa,balanced_accuracy,nll,n_units,prediction_sha256,delta_kappa_vs_unchanged,delta_bacc_vs_unchanged,delta_nll_vs_unchanged
released,seedv,15,fresh_head,global_oracle,same_rank_random,15,0.035251080677863214,0.0,0.17553191489361697,0.3404255319148936,1.5976470492089296,235,28ac450b746492503738b41acaf00982795132d7aa386605b069fd198258eaee,0.0,5.551115123125783e-17,-0.007569691876536
released,seedv,15,exact_head,global_oracle,same_rank_random,15,0.035251080677863214,0.0,0.19148936170212771,0.3531914893617022,1.5874613042798573,235,da3b171413dacd1e998b042695b3b64e6a0fd93c49a7bbaca5e035356783f7ae,0.015957446808510745,0.01276595744680864,-0.017755436805608316
released,seedv,15,fresh_head,global_oracle,variance_matched_random,174,0.8775891837957351,2.220446049250313e-16,0.13829787234042556,0.31063829787234043,1.609158109740041,235,8364d6e711e1b8b3cbb367662bc8e7e3ebea199cdd39e1cc87af30048c504afc,-0.037234042553191404,-0.029787234042553123,0.0039413686545752835
released,seedv,15,exact_head,global_oracle,variance_matched_random,174,0.8775891837957351,2.220446049250313e-16,0.02659574468085102,0.2212765957446808,2.623349288383013,235,0a1474246870d2ef26752a6dd11d55109bd53440ee1cd8ef751d2bf200980f3b,-0.14893617021276595,-0.11914893617021274,1.0181325472975475
released,seedv,16,fresh_head,global_oracle,same_rank_random,15,0.026466504151538863,0.0,0.17021276595744683,0.3361702127659575,1.6233263457804312,235,d463381c599f6a352fa269b9c25c342bc7bb44fddc50f8dbf360092f0308695a,-0.005319148936170137,-0.004255319148936065,0.018109604694965586
released,seedv,16,exact_head,global_oracle,same_rank_random,15,0.026466504151538863,0.0,0.19148936170212771,0.3531914893617021,1.5961335060088295,235,7e076ce5204c023b59b9a1c9e4f07e79a0154c21a466cc4e8d1f35e087de73ba,0.015957446808510745,0.012765957446808529,-0.00908323507663611
released,seedv,16,fresh_head,global_oracle,variance_matched_random,175,0.8775891837957356,6.661338147750939e-16,0.12234042553191493,0.2978723404255319,1.5933428333518231,235,957c84dd730426f97e395a1eeb6874f53577c0512155f531c8394c78c3fedff2,-0.05319148936170204,-0.04255319148936165,-0.011873907733642497
released,seedv,16,exact_head,global_oracle,variance_matched_random,175,0.8775891837957356,6.661338147750939e-16,0.010638297872340385,0.20851063829787236,2.9692875074186227,235,ac9500a3f63eec5add86b673e0b585ca72f900d00e63a32b3d4d0417d9480ef5,-0.16489361702127658,-0.1319148936170212,1.364070766333157
released,seedv,17,fresh_head,global_oracle,same_rank_random,15,0.018924207232457493,0.0,0.14893617021276595,0.3191489361702128,1.628830031559621,235,d80e3d9107bfe3b0f46983b96dcd3793df77d431618de416c6f853e62182c46d,-0.02659574468085102,-0.02127659574468077,0.02361329047415528
released,seedv,17,exact_head,global_oracle,same_rank_random,15,0.018924207232457493,0.0,0.19680851063829785,0.35744680851063826,1.6019067503492805,235,460374c738aa742af11111876b1d37b156093e2ff9af0a913f5fd3d14f8af604,0.021276595744680882,0.017021276595744705,-0.0033099907361850978
