dataset,target_subject,method,n_source_seeds,bacc_q01,bacc_q05,bacc_q09,acc_q01,acc_q05,acc_q09,prevalence_sensitivity,endpoint_mean_bacc,worst_prevalence_bacc,prediction_disagreement_q01_vs_q05,prediction_disagreement_q09_vs_q05,endpoint_mean_prediction_disagreement
Lee2019_MI,19,spdim_bias,3,0.68,0.6733333333333332,0.6266666666666668,0.68,0.6733333333333333,0.6266666666666666,0.026666666666666616,0.6533333333333334,0.6266666666666668,0.16666666666666666,0.12666666666666668,0.14666666666666667
Lee2019_MI,19,Joint-GEM,3,0.6733333333333332,0.68,0.6733333333333332,0.6733333333333333,0.68,0.6733333333333333,0.006666666666666821,0.6733333333333332,0.6733333333333332,0.06,0.11333333333333334,0.08666666666666667
Lee2019_MI,19,FP-GEM,3,0.6733333333333332,0.6666666666666666,0.6599999999999999,0.6733333333333333,0.6666666666666666,0.66,0.006666666666666654,0.6666666666666665,0.6599999999999999,0.07333333333333335,0.09999999999999999,0.08666666666666667
Lee2019_MI,20,source_only_tsmnet,3,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.0,0.5133333333333333,0.5133333333333333,0.0,0.0,0.0
Lee2019_MI,20,rct,3,0.7133333333333333,0.7666666666666666,0.7600000000000001,0.7133333333333334,0.7666666666666666,0.7600000000000001,0.029999999999999916,0.7366666666666667,0.7133333333333333,0.1466666666666667,0.19333333333333336,0.17000000000000004
Lee2019_MI,20,spdim_geodesic,3,0.6933333333333334,0.7533333333333333,0.7600000000000001,0.6933333333333334,0.7533333333333333,0.7600000000000001,0.03333333333333338,0.7266666666666668,0.6933333333333334,0.14,0.22,0.18
Lee2019_MI,20,spdim_bias,3,0.6866666666666665,0.7333333333333334,0.7600000000000001,0.6866666666666666,0.7333333333333334,0.7600000000000001,0.03666666666666679,0.7233333333333334,0.6866666666666665,0.08666666666666667,0.25333333333333335,0.17
Lee2019_MI,20,Joint-GEM,3,0.6733333333333332,0.6999999999999998,0.7399999999999999,0.6733333333333333,0.7000000000000001,0.7399999999999999,0.033333333333333326,0.7066666666666666,0.6733333333333332,0.08,0.18666666666666668,0.13333333333333333
Lee2019_MI,20,FP-GEM,3,0.6733333333333332,0.7200000000000001,0.7533333333333333,0.6733333333333333,0.7200000000000001,0.7533333333333333,0.040000000000000036,0.7133333333333333,0.6733333333333332,0.09999999999999999,0.18000000000000002,0.14
Lee2019_MI,21,source_only_tsmnet,3,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6133333333333334,0.6133333333333334,0.6133333333333334,0.0,0.6133333333333333,0.6133333333333333,0.0,0.0,0.0
Lee2019_MI,21,rct,3,0.82,0.8000000000000002,0.7666666666666666,0.82,0.8000000000000002,0.7666666666666666,0.026666666666666672,0.7933333333333332,0.7666666666666666,0.16666666666666666,0.11333333333333333,0.13999999999999999
Lee2019_MI,21,spdim_geodesic,3,0.8066666666666666,0.7866666666666667,0.7733333333333334,0.8066666666666666,0.7866666666666667,0.7733333333333334,0.016666666666666607,0.79,0.7733333333333334,0.07333333333333333,0.10666666666666667,0.09
Lee2019_MI,21,spdim_bias,3,0.8000000000000002,0.7866666666666667,0.7399999999999999,0.8000000000000002,0.7866666666666667,0.7399999999999999,0.030000000000000138,0.77,0.7399999999999999,0.05333333333333334,0.08666666666666667,0.07
Lee2019_MI,21,Joint-GEM,3,0.8000000000000002,0.8000000000000002,0.7466666666666667,0.8000000000000002,0.8000000000000002,0.7466666666666667,0.026666666666666727,0.7733333333333334,0.7466666666666667,0.08,0.14666666666666667,0.11333333333333334
Lee2019_MI,21,FP-GEM,3,0.8066666666666666,0.8000000000000002,0.7600000000000001,0.8066666666666666,0.8000000000000002,0.7600000000000001,0.02333333333333326,0.7833333333333334,0.7600000000000001,0.08666666666666667,0.13333333333333333,0.11
Lee2019_MI,22,source_only_tsmnet,3,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.0,0.5533333333333333,0.5533333333333333,0.0,0.0,0.0
Lee2019_MI,22,rct,3,0.6200000000000001,0.5533333333333333,0.5466666666666667,0.62,0.5533333333333333,0.5466666666666666,0.03666666666666668,0.5833333333333335,0.5466666666666667,0.18666666666666668,0.16666666666666666,0.17666666666666667
Lee2019_MI,22,spdim_geodesic,3,0.6133333333333334,0.5733333333333334,0.5533333333333333,0.6133333333333334,0.5733333333333334,0.5533333333333333,0.030000000000000027,0.5833333333333334,0.5533333333333333,0.17333333333333334,0.16666666666666666,0.16999999999999998
Lee2019_MI,22,spdim_bias,3,0.6,0.5933333333333334,0.58,0.6,0.5933333333333333,0.58,0.010000000000000009,0.59,0.58,0.08666666666666667,0.13333333333333333,0.11
Lee2019_MI,22,Joint-GEM,3,0.5733333333333334,0.5666666666666668,0.54,0.5733333333333334,0.5666666666666667,0.54,0.016666666666666663,0.5566666666666666,0.54,0.14,0.12000000000000001,0.13
Lee2019_MI,22,FP-GEM,3,0.5800000000000001,0.5666666666666668,0.5466666666666667,0.58,0.5666666666666667,0.5466666666666667,0.016666666666666663,0.5633333333333335,0.5466666666666667,0.17333333333333334,0.13999999999999999,0.15666666666666668
Lee2019_MI,23,source_only_tsmnet,3,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.0,0.5066666666666667,0.5066666666666667,0.0,0.0,0.0
Lee2019_MI,23,rct,3,0.6933333333333334,0.6933333333333334,0.6666666666666666,0.6933333333333334,0.6933333333333334,0.6666666666666666,0.013333333333333364,0.6799999999999999,0.6666666666666666,0.14666666666666667,0.12000000000000001,0.13333333333333333
Lee2019_MI,23,spdim_geodesic,3,0.6733333333333333,0.6866666666666665,0.6999999999999998,0.6733333333333333,0.6866666666666665,0.6999999999999998,0.013333333333333253,0.6866666666666665,0.6733333333333333,0.18666666666666668,0.12,0.15333333333333332
Lee2019_MI,23,spdim_bias,3,0.6533333333333333,0.6999999999999998,0.6533333333333334,0.6533333333333333,0.6999999999999998,0.6533333333333333,0.04666666666666647,0.6533333333333333,0.6533333333333333,0.14,0.11333333333333334,0.12666666666666668
Lee2019_MI,23,Joint-GEM,3,0.6599999999999999,0.6866666666666666,0.64,0.66,0.6866666666666666,0.64,0.03666666666666668,0.6499999999999999,0.64,0.09333333333333332,0.13999999999999999,0.11666666666666665
Lee2019_MI,23,FP-GEM,3,0.6666666666666666,0.6866666666666666,0.6333333333333333,0.6666666666666666,0.6866666666666666,0.6333333333333333,0.03666666666666668,0.6499999999999999,0.6333333333333333,0.11333333333333334,0.17333333333333334,0.14333333333333334
Lee2019_MI,24,source_only_tsmnet,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Lee2019_MI,24,rct,3,0.7266666666666666,0.7666666666666666,0.7399999999999999,0.7266666666666667,0.7666666666666666,0.7399999999999999,0.03333333333333338,0.7333333333333332,0.7266666666666666,0.06666666666666667,0.14666666666666667,0.10666666666666666
Lee2019_MI,24,spdim_geodesic,3,0.7600000000000001,0.7533333333333333,0.7399999999999999,0.7600000000000001,0.7533333333333333,0.7399999999999999,0.01000000000000012,0.75,0.7399999999999999,0.11333333333333333,0.08,0.09666666666666666
Lee2019_MI,24,spdim_bias,3,0.7399999999999999,0.7466666666666667,0.7333333333333334,0.7400000000000001,0.7466666666666667,0.7333333333333334,0.010000000000000064,0.7366666666666666,0.7333333333333334,0.07333333333333333,0.06666666666666667,0.07
Lee2019_MI,24,Joint-GEM,3,0.7333333333333334,0.6866666666666665,0.7000000000000001,0.7333333333333334,0.6866666666666665,0.7000000000000001,0.030000000000000193,0.7166666666666668,0.7000000000000001,0.08666666666666667,0.09333333333333334,0.09
Lee2019_MI,24,FP-GEM,3,0.7466666666666667,0.7466666666666667,0.7266666666666666,0.7466666666666667,0.7466666666666667,0.7266666666666666,0.010000000000000064,0.7366666666666666,0.7266666666666666,0.10666666666666667,0.08666666666666667,0.09666666666666668
Lee2019_MI,25,source_only_tsmnet,3,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.0,0.5066666666666667,0.5066666666666667,0.0,0.0,0.0
Lee2019_MI,25,rct,3,0.6000000000000001,0.5866666666666668,0.5933333333333334,0.6000000000000001,0.5866666666666668,0.5933333333333333,0.009999999999999953,0.5966666666666667,0.5933333333333334,0.08,0.006666666666666667,0.043333333333333335
Lee2019_MI,25,spdim_geodesic,3,0.5866666666666667,0.5800000000000001,0.5866666666666668,0.5866666666666667,0.58,0.5866666666666668,0.006666666666666654,0.5866666666666667,0.5866666666666667,0.04666666666666667,0.03333333333333333,0.04
Lee2019_MI,25,spdim_bias,3,0.5933333333333334,0.5733333333333334,0.5800000000000001,0.5933333333333334,0.5733333333333334,0.5800000000000001,0.013333333333333364,0.5866666666666667,0.5800000000000001,0.02,0.02,0.02
Lee2019_MI,25,Joint-GEM,3,0.5866666666666667,0.6,0.6066666666666667,0.5866666666666667,0.6,0.6066666666666667,0.010000000000000009,0.5966666666666667,0.5866666666666667,0.10666666666666667,0.06,0.08333333333333334
Lee2019_MI,25,FP-GEM,3,0.6,0.6133333333333334,0.5933333333333334,0.6,0.6133333333333334,0.5933333333333334,0.01666666666666672,0.5966666666666667,0.5933333333333334,0.06666666666666667,0.03333333333333333,0.05
Lee2019_MI,26,source_only_tsmnet,3,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.5533333333333333,0.0,0.5533333333333333,0.5533333333333333,0.0,0.0,0.0
Lee2019_MI,26,rct,3,0.6933333333333334,0.6866666666666665,0.66,0.6933333333333334,0.6866666666666665,0.66,0.016666666666666663,0.6766666666666667,0.66,0.11333333333333333,0.09333333333333334,0.10333333333333333
Lee2019_MI,26,spdim_geodesic,3,0.6866666666666665,0.6733333333333332,0.6466666666666667,0.6866666666666665,0.6733333333333333,0.6466666666666666,0.019999999999999907,0.6666666666666666,0.6466666666666667,0.12,0.09333333333333334,0.10666666666666666
Lee2019_MI,26,spdim_bias,3,0.6866666666666665,0.6533333333333333,0.62,0.6866666666666666,0.6533333333333334,0.62,0.03333333333333327,0.6533333333333333,0.62,0.12666666666666668,0.04666666666666666,0.08666666666666667
Lee2019_MI,26,Joint-GEM,3,0.64,0.6466666666666666,0.6533333333333333,0.64,0.6466666666666666,0.6533333333333333,0.006666666666666654,0.6466666666666667,0.64,0.14,0.060000000000000005,0.1
Lee2019_MI,26,FP-GEM,3,0.6333333333333333,0.66,0.6466666666666666,0.6333333333333333,0.66,0.6466666666666666,0.020000000000000073,0.6399999999999999,0.6333333333333333,0.12,0.06666666666666667,0.09333333333333332
Lee2019_MI,27,source_only_tsmnet,3,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.0,0.5266666666666667,0.5266666666666667,0.0,0.0,0.0
Lee2019_MI,27,rct,3,0.6200000000000001,0.6066666666666668,0.5866666666666668,0.62,0.6066666666666666,0.5866666666666667,0.016666666666666663,0.6033333333333335,0.5866666666666668,0.02666666666666667,0.03333333333333333,0.03
Lee2019_MI,27,spdim_geodesic,3,0.6133333333333334,0.6000000000000001,0.5866666666666668,0.6133333333333333,0.6,0.5866666666666667,0.013333333333333308,0.6000000000000001,0.5866666666666668,0.04,0.05333333333333334,0.04666666666666667
Lee2019_MI,27,spdim_bias,3,0.6133333333333334,0.6066666666666668,0.5800000000000001,0.6133333333333333,0.6066666666666666,0.58,0.016666666666666663,0.5966666666666667,0.5800000000000001,0.04666666666666666,0.14666666666666667,0.09666666666666666
Lee2019_MI,27,Joint-GEM,3,0.5933333333333334,0.5800000000000001,0.6066666666666667,0.5933333333333333,0.58,0.6066666666666667,0.019999999999999962,0.6000000000000001,0.5933333333333334,0.06666666666666667,0.04,0.05333333333333333
Lee2019_MI,27,FP-GEM,3,0.6066666666666668,0.5800000000000001,0.5933333333333334,0.6066666666666666,0.58,0.5933333333333334,0.020000000000000018,0.6000000000000001,0.5933333333333334,0.04,0.02666666666666667,0.03333333333333333
Lee2019_MI,28,source_only_tsmnet,3,0.6066666666666667,0.6066666666666667,0.6066666666666667,0.6066666666666666,0.6066666666666666,0.6066666666666666,0.0,0.6066666666666667,0.6066666666666667,0.0,0.0,0.0
Lee2019_MI,28,rct,3,0.8066666666666666,0.8999999999999999,0.7666666666666666,0.8066666666666666,0.8999999999999999,0.7666666666666666,0.11333333333333329,0.7866666666666666,0.7666666666666666,0.14666666666666667,0.18666666666666668,0.16666666666666669
Lee2019_MI,28,spdim_geodesic,3,0.82,0.8666666666666667,0.82,0.82,0.8666666666666667,0.82,0.046666666666666745,0.82,0.82,0.09999999999999999,0.12666666666666668,0.11333333333333334
Lee2019_MI,28,spdim_bias,3,0.8400000000000002,0.8733333333333334,0.8866666666666666,0.84,0.8733333333333334,0.8866666666666667,0.023333333333333206,0.8633333333333334,0.8400000000000002,0.03333333333333333,0.08,0.05666666666666667
Lee2019_MI,28,Joint-GEM,3,0.8066666666666666,0.8333333333333334,0.6666666666666666,0.8066666666666666,0.8333333333333334,0.6666666666666666,0.09666666666666673,0.7366666666666666,0.6666666666666666,0.22666666666666668,0.2333333333333333,0.22999999999999998
Lee2019_MI,28,FP-GEM,3,0.8333333333333334,0.8333333333333334,0.6533333333333333,0.8333333333333334,0.8333333333333334,0.6533333333333333,0.09000000000000002,0.7433333333333334,0.6533333333333333,0.19999999999999998,0.24666666666666667,0.22333333333333333
Lee2019_MI,29,source_only_tsmnet,3,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.0,0.5266666666666667,0.5266666666666667,0.0,0.0,0.0
Lee2019_MI,29,rct,3,0.47333333333333333,0.52,0.48,0.47333333333333333,0.52,0.48,0.04333333333333336,0.4766666666666667,0.47333333333333333,0.09999999999999999,0.17333333333333334,0.13666666666666666
Lee2019_MI,29,spdim_geodesic,3,0.48666666666666664,0.48666666666666664,0.5,0.48666666666666664,0.48666666666666664,0.5,0.006666666666666682,0.4933333333333333,0.48666666666666664,0.13333333333333333,0.13333333333333333,0.13333333333333333
Lee2019_MI,29,spdim_bias,3,0.4666666666666666,0.5,0.5333333333333333,0.4666666666666666,0.5,0.5333333333333333,0.033333333333333354,0.5,0.4666666666666666,0.18000000000000002,0.11333333333333334,0.14666666666666667
Lee2019_MI,29,Joint-GEM,3,0.47333333333333333,0.47333333333333333,0.4666666666666666,0.47333333333333333,0.47333333333333333,0.4666666666666666,0.003333333333333355,0.47,0.4666666666666666,0.08,0.11333333333333334,0.09666666666666668
Lee2019_MI,29,FP-GEM,3,0.45999999999999996,0.4666666666666666,0.4666666666666666,0.45999999999999996,0.4666666666666666,0.4666666666666666,0.003333333333333327,0.46333333333333326,0.45999999999999996,0.13999999999999999,0.12,0.13
Lee2019_MI,30,source_only_tsmnet,3,0.64,0.64,0.64,0.64,0.64,0.64,0.0,0.64,0.64,0.0,0.0,0.0
Lee2019_MI,30,rct,3,0.7866666666666667,0.7866666666666667,0.7933333333333333,0.7866666666666667,0.7866666666666667,0.7933333333333333,0.0033333333333332993,0.79,0.7866666666666667,0.08,0.09999999999999999,0.09
Lee2019_MI,30,spdim_geodesic,3,0.7866666666666667,0.7933333333333333,0.7933333333333333,0.7866666666666667,0.7933333333333333,0.7933333333333333,0.0033333333333332993,0.79,0.7866666666666667,0.08666666666666667,0.10666666666666667,0.09666666666666668
Lee2019_MI,30,spdim_bias,3,0.7933333333333333,0.8000000000000002,0.7933333333333333,0.7933333333333333,0.8000000000000002,0.7933333333333333,0.006666666666666821,0.7933333333333333,0.7933333333333333,0.03333333333333333,0.04666666666666666,0.039999999999999994
Lee2019_MI,30,Joint-GEM,3,0.7266666666666666,0.7600000000000001,0.7399999999999999,0.7266666666666667,0.7600000000000001,0.7399999999999999,0.026666666666666894,0.7333333333333332,0.7266666666666666,0.15333333333333335,0.03333333333333333,0.09333333333333334
Lee2019_MI,30,FP-GEM,3,0.7399999999999999,0.7466666666666667,0.7466666666666667,0.7400000000000001,0.7466666666666667,0.7466666666666667,0.0033333333333334103,0.7433333333333333,0.7399999999999999,0.11333333333333334,0.08,0.09666666666666668
Lee2019_MI,31,source_only_tsmnet,3,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.5666666666666667,0.0,0.5666666666666667,0.5666666666666667,0.0,0.0,0.0
Lee2019_MI,31,rct,3,0.7066666666666667,0.6733333333333333,0.6266666666666668,0.7066666666666667,0.6733333333333333,0.6266666666666666,0.039999999999999925,0.6666666666666667,0.6266666666666668,0.15333333333333332,0.12666666666666668,0.14
Lee2019_MI,31,spdim_geodesic,3,0.6866666666666665,0.6733333333333333,0.6066666666666668,0.6866666666666666,0.6733333333333333,0.6066666666666668,0.03999999999999987,0.6466666666666667,0.6066666666666668,0.14666666666666667,0.13333333333333333,0.14
Lee2019_MI,31,spdim_bias,3,0.6866666666666665,0.6666666666666666,0.6466666666666666,0.6866666666666666,0.6666666666666666,0.6466666666666666,0.019999999999999962,0.6666666666666665,0.6466666666666666,0.2866666666666667,0.07333333333333333,0.18
Lee2019_MI,31,Joint-GEM,3,0.6666666666666666,0.6333333333333333,0.6133333333333334,0.6666666666666666,0.6333333333333333,0.6133333333333333,0.026666666666666616,0.64,0.6133333333333334,0.18000000000000002,0.10000000000000002,0.14
Lee2019_MI,31,FP-GEM,3,0.6866666666666665,0.6666666666666666,0.6133333333333333,0.6866666666666665,0.6666666666666666,0.6133333333333333,0.036666666666666625,0.6499999999999999,0.6133333333333333,0.12666666666666668,0.16,0.14333333333333334
Lee2019_MI,32,source_only_tsmnet,3,0.58,0.58,0.58,0.58,0.58,0.58,0.0,0.58,0.58,0.0,0.0,0.0
Lee2019_MI,32,rct,3,0.6466666666666666,0.7533333333333333,0.7066666666666667,0.6466666666666666,0.7533333333333333,0.7066666666666667,0.07666666666666666,0.6766666666666666,0.6466666666666666,0.28,0.26,0.27
Lee2019_MI,32,spdim_geodesic,3,0.6866666666666666,0.7533333333333333,0.6933333333333334,0.6866666666666666,0.7533333333333333,0.6933333333333334,0.0633333333333333,0.69,0.6866666666666666,0.18666666666666668,0.26,0.22333333333333333
Lee2019_MI,32,spdim_bias,3,0.7466666666666667,0.7533333333333333,0.6866666666666666,0.7466666666666667,0.7533333333333333,0.6866666666666666,0.036666666666666625,0.7166666666666667,0.6866666666666666,0.11333333333333333,0.16,0.13666666666666666
Lee2019_MI,32,Joint-GEM,3,0.6333333333333333,0.7200000000000001,0.6933333333333334,0.6333333333333333,0.7200000000000001,0.6933333333333334,0.056666666666666754,0.6633333333333333,0.6333333333333333,0.20666666666666667,0.32,0.2633333333333333
Lee2019_MI,32,FP-GEM,3,0.6266666666666666,0.7266666666666666,0.6866666666666665,0.6266666666666666,0.7266666666666666,0.6866666666666666,0.07,0.6566666666666665,0.6266666666666666,0.22,0.30666666666666664,0.2633333333333333
Lee2019_MI,33,source_only_tsmnet,3,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.0,0.5266666666666667,0.5266666666666667,0.0,0.0,0.0
Lee2019_MI,33,rct,3,0.8133333333333335,0.8000000000000002,0.7266666666666667,0.8133333333333334,0.7999999999999999,0.7266666666666667,0.04333333333333339,0.77,0.7266666666666667,0.21333333333333335,0.12666666666666668,0.17
Lee2019_MI,33,spdim_geodesic,3,0.8466666666666667,0.8000000000000002,0.7533333333333333,0.8466666666666667,0.7999999999999999,0.7533333333333333,0.04666666666666669,0.8,0.7533333333333333,0.11333333333333334,0.08666666666666667,0.1
Lee2019_MI,33,spdim_bias,3,0.84,0.82,0.7933333333333333,0.84,0.82,0.7933333333333333,0.023333333333333317,0.8166666666666667,0.7933333333333333,0.06,0.05333333333333334,0.05666666666666667
Lee2019_MI,33,Joint-GEM,3,0.7733333333333334,0.8066666666666666,0.7200000000000001,0.7733333333333334,0.8066666666666666,0.7200000000000001,0.05999999999999989,0.7466666666666668,0.7200000000000001,0.20666666666666667,0.16666666666666666,0.18666666666666665
Lee2019_MI,33,FP-GEM,3,0.7866666666666667,0.7999999999999999,0.7266666666666666,0.7866666666666667,0.7999999999999999,0.7266666666666666,0.04333333333333328,0.7566666666666666,0.7266666666666666,0.21333333333333335,0.16666666666666666,0.19
Lee2019_MI,34,source_only_tsmnet,3,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0
Lee2019_MI,34,rct,3,0.5333333333333333,0.5133333333333333,0.52,0.5333333333333333,0.5133333333333333,0.52,0.013333333333333364,0.5266666666666666,0.52,0.06,0.10000000000000002,0.08000000000000002
Lee2019_MI,34,spdim_geodesic,3,0.52,0.52,0.52,0.52,0.52,0.52,0.0,0.52,0.52,0.08,0.013333333333333334,0.04666666666666667
Lee2019_MI,34,spdim_bias,3,0.52,0.5133333333333333,0.5066666666666667,0.52,0.5133333333333333,0.5066666666666667,0.006666666666666654,0.5133333333333334,0.5066666666666667,0.04666666666666667,0.04666666666666667,0.04666666666666667
Lee2019_MI,34,Joint-GEM,3,0.52,0.5066666666666667,0.5,0.52,0.5066666666666667,0.5,0.010000000000000009,0.51,0.5,0.08,0.11333333333333334,0.09666666666666668
Lee2019_MI,34,FP-GEM,3,0.52,0.52,0.48666666666666664,0.52,0.52,0.48666666666666664,0.01666666666666669,0.5033333333333333,0.48666666666666664,0.06666666666666667,0.10000000000000002,0.08333333333333334
Lee2019_MI,35,source_only_tsmnet,3,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.0,0.5266666666666667,0.5266666666666667,0.0,0.0,0.0
Lee2019_MI,35,rct,3,0.7266666666666666,0.7600000000000001,0.6999999999999998,0.7266666666666666,0.7600000000000001,0.7000000000000001,0.04666666666666691,0.7133333333333332,0.6999999999999998,0.19333333333333336,0.20666666666666667,0.2
Lee2019_MI,35,spdim_geodesic,3,0.7333333333333334,0.7533333333333333,0.7266666666666666,0.7333333333333334,0.7533333333333333,0.7266666666666666,0.023333333333333317,0.73,0.7266666666666666,0.18000000000000002,0.16,0.17
Lee2019_MI,35,spdim_bias,3,0.7200000000000001,0.7799999999999999,0.7333333333333334,0.7200000000000001,0.7799999999999999,0.7333333333333334,0.05333333333333318,0.7266666666666668,0.7200000000000001,0.15333333333333332,0.15333333333333332,0.15333333333333332
Lee2019_MI,35,Joint-GEM,3,0.6866666666666665,0.7333333333333334,0.6466666666666666,0.6866666666666666,0.7333333333333334,0.6466666666666666,0.06666666666666682,0.6666666666666665,0.6466666666666666,0.19333333333333336,0.23333333333333336,0.21333333333333337
Lee2019_MI,35,FP-GEM,3,0.7200000000000001,0.7333333333333334,0.68,0.7200000000000001,0.7333333333333334,0.68,0.033333333333333326,0.7000000000000001,0.68,0.14666666666666667,0.21333333333333335,0.18
Lee2019_MI,36,source_only_tsmnet,3,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.6466666666666666,0.0,0.6466666666666666,0.6466666666666666,0.0,0.0,0.0
Lee2019_MI,36,rct,3,0.8333333333333334,0.9199999999999999,0.7866666666666667,0.8333333333333334,0.9199999999999999,0.7866666666666666,0.10999999999999988,0.81,0.7866666666666667,0.15333333333333335,0.18666666666666668,0.17
Lee2019_MI,36,spdim_geodesic,3,0.9,0.9266666666666666,0.88,0.9,0.9266666666666666,0.88,0.036666666666666625,0.89,0.88,0.08,0.07333333333333333,0.07666666666666666
Lee2019_MI,36,spdim_bias,3,0.9199999999999999,0.9266666666666666,0.9133333333333332,0.9199999999999999,0.9266666666666666,0.9133333333333332,0.010000000000000064,0.9166666666666665,0.9133333333333332,0.04666666666666667,0.02666666666666667,0.03666666666666667
Lee2019_MI,36,Joint-GEM,3,0.8333333333333334,0.8999999999999999,0.7799999999999999,0.8333333333333334,0.9,0.7799999999999999,0.09333333333333327,0.8066666666666666,0.7799999999999999,0.16,0.18666666666666668,0.17333333333333334
Lee2019_MI,36,FP-GEM,3,0.84,0.9066666666666666,0.7733333333333334,0.84,0.9066666666666667,0.7733333333333334,0.09999999999999992,0.8066666666666666,0.7733333333333334,0.16,0.18666666666666668,0.17333333333333334
Lee2019_MI,37,source_only_tsmnet,3,0.7200000000000001,0.7200000000000001,0.7200000000000001,0.7199999999999999,0.7199999999999999,0.7199999999999999,0.0,0.7200000000000001,0.7200000000000001,0.0,0.0,0.0
Lee2019_MI,37,rct,3,0.7466666666666667,0.8733333333333334,0.6466666666666666,0.7466666666666667,0.8733333333333334,0.6466666666666666,0.17666666666666675,0.6966666666666667,0.6466666666666666,0.20666666666666667,0.3866666666666667,0.2966666666666667
Lee2019_MI,37,spdim_geodesic,3,0.7933333333333333,0.8666666666666667,0.7333333333333334,0.7933333333333333,0.8666666666666667,0.7333333333333334,0.10333333333333333,0.7633333333333334,0.7333333333333334,0.15333333333333335,0.28,0.21666666666666667
Lee2019_MI,37,spdim_bias,3,0.8333333333333334,0.8666666666666667,0.82,0.8333333333333334,0.8666666666666667,0.82,0.040000000000000036,0.8266666666666667,0.82,0.060000000000000005,0.14,0.1
Lee2019_MI,37,Joint-GEM,3,0.7733333333333334,0.82,0.6333333333333334,0.7733333333333334,0.82,0.6333333333333334,0.11666666666666653,0.7033333333333334,0.6333333333333334,0.2333333333333333,0.36000000000000004,0.2966666666666667
Lee2019_MI,37,FP-GEM,3,0.7733333333333334,0.8266666666666667,0.6466666666666666,0.7733333333333334,0.8266666666666667,0.6466666666666666,0.11666666666666664,0.71,0.6466666666666666,0.22666666666666666,0.34,0.2833333333333333
Lee2019_MI,38,source_only_tsmnet,3,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.0,0.5133333333333333,0.5133333333333333,0.0,0.0,0.0
Lee2019_MI,38,rct,3,0.64,0.6000000000000001,0.6266666666666666,0.64,0.6,0.6266666666666666,0.033333333333333215,0.6333333333333333,0.6266666666666666,0.12,0.10666666666666667,0.11333333333333334
Lee2019_MI,38,spdim_geodesic,3,0.64,0.5800000000000001,0.64,0.64,0.5800000000000001,0.64,0.05999999999999994,0.64,0.64,0.13999999999999999,0.08666666666666667,0.11333333333333333
Lee2019_MI,38,spdim_bias,3,0.6200000000000001,0.5733333333333334,0.6333333333333333,0.62,0.5733333333333334,0.6333333333333333,0.053333333333333344,0.6266666666666667,0.6200000000000001,0.12666666666666668,0.12666666666666668,0.12666666666666668
Lee2019_MI,38,Joint-GEM,3,0.6200000000000001,0.6266666666666668,0.5866666666666668,0.6200000000000001,0.6266666666666666,0.5866666666666667,0.023333333333333373,0.6033333333333335,0.5866666666666668,0.07333333333333333,0.08,0.07666666666666666
Lee2019_MI,38,FP-GEM,3,0.6000000000000001,0.6133333333333334,0.6266666666666667,0.6000000000000001,0.6133333333333333,0.6266666666666667,0.013333333333333308,0.6133333333333334,0.6000000000000001,0.08,0.10666666666666667,0.09333333333333334
Lee2019_MI,39,source_only_tsmnet,3,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.5266666666666667,0.0,0.5266666666666667,0.5266666666666667,0.0,0.0,0.0
Lee2019_MI,39,rct,3,0.7866666666666667,0.82,0.7466666666666667,0.7866666666666667,0.82,0.7466666666666667,0.05333333333333323,0.7666666666666667,0.7466666666666667,0.14,0.26,0.2
Lee2019_MI,39,spdim_geodesic,3,0.84,0.82,0.7266666666666666,0.84,0.82,0.7266666666666666,0.0566666666666667,0.7833333333333332,0.7266666666666666,0.08666666666666667,0.26666666666666666,0.17666666666666667
